16	14.35014143360950978130	14.72148121167335752369	2.1489966019678	2.00633458077369
8	7.40611252827860625365	7.63465602164295047042	2.4115466851385	2.94868357343873
4	3.70897504637034314884	3.82356202156714892142	2.2547480655078	2.67542503654130
2	1.62710030852781692614	1.88498054925563439479	1.5763765642419	2.27974205882967
1	1			1			1		1
0	0			0			0		0
